timestamp,port,fuel_type,price,data_type
2023-12-26T00:00:00Z,Mumbai,VLSFO,639.9,SYNTHETIC_ESTIMATE_NOT_REAL
2023-12-27T00:00:00Z,Fujairah,VLSFO,623.0,REAL_UPLOADED_DATA
2023-12-27T00:00:00Z,Mumbai,VLSFO,637.2,SYNTHETIC_ESTIMATE_NOT_REAL
2023-12-28T00:00:00Z,Fujairah,VLSFO,620.0,REAL_UPLOADED_DATA
2023-12-28T00:00:00Z,Mumbai,VLSFO,628.5,SYNTHETIC_ESTIMATE_NOT_REAL
2023-12-29T00:00:00Z,Fujairah,VLSFO,614.5,REAL_UPLOADED_DATA
2023-12-29T00:00:00Z,Mumbai,VLSFO,640.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-01T00:00:00Z,Fujairah,VLSFO,614.5,REAL_UPLOADED_DATA
2024-01-01T00:00:00Z,Mumbai,VLSFO,633.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-02T00:00:00Z,Fujairah,VLSFO,619.5,REAL_UPLOADED_DATA
2024-01-02T00:00:00Z,Mumbai,VLSFO,642.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-03T00:00:00Z,Fujairah,VLSFO,607.5,REAL_UPLOADED_DATA
2024-01-03T00:00:00Z,Mumbai,VLSFO,623.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-04T00:00:00Z,Fujairah,VLSFO,616.0,REAL_UPLOADED_DATA
2024-01-04T00:00:00Z,Mumbai,VLSFO,631.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-05T00:00:00Z,Fujairah,VLSFO,610.5,REAL_UPLOADED_DATA
2024-01-05T00:00:00Z,Mumbai,VLSFO,623.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-08T00:00:00Z,Fujairah,VLSFO,603.0,REAL_UPLOADED_DATA
2024-01-08T00:00:00Z,Mumbai,VLSFO,619.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-09T00:00:00Z,Fujairah,VLSFO,600.5,REAL_UPLOADED_DATA
2024-01-09T00:00:00Z,Mumbai,VLSFO,616.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-10T00:00:00Z,Fujairah,VLSFO,598.0,REAL_UPLOADED_DATA
2024-01-10T00:00:00Z,Mumbai,VLSFO,613.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-11T00:00:00Z,Fujairah,VLSFO,597.5,REAL_UPLOADED_DATA
2024-01-11T00:00:00Z,Mumbai,VLSFO,614.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-12T00:00:00Z,Fujairah,VLSFO,599.5,REAL_UPLOADED_DATA
2024-01-12T00:00:00Z,Mumbai,VLSFO,612.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-15T00:00:00Z,Fujairah,VLSFO,600.0,REAL_UPLOADED_DATA
2024-01-15T00:00:00Z,Mumbai,VLSFO,621.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-16T00:00:00Z,Fujairah,VLSFO,594.5,REAL_UPLOADED_DATA
2024-01-16T00:00:00Z,Mumbai,VLSFO,605.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-17T00:00:00Z,Fujairah,VLSFO,598.0,REAL_UPLOADED_DATA
2024-01-17T00:00:00Z,Mumbai,VLSFO,620.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-18T00:00:00Z,Fujairah,VLSFO,599.5,REAL_UPLOADED_DATA
2024-01-18T00:00:00Z,Mumbai,VLSFO,629.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-19T00:00:00Z,Fujairah,VLSFO,608.0,REAL_UPLOADED_DATA
2024-01-19T00:00:00Z,Mumbai,VLSFO,642.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-22T00:00:00Z,Fujairah,VLSFO,608.5,REAL_UPLOADED_DATA
2024-01-22T00:00:00Z,Mumbai,VLSFO,645.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-23T00:00:00Z,Fujairah,VLSFO,612.5,REAL_UPLOADED_DATA
2024-01-23T00:00:00Z,Mumbai,VLSFO,628.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-24T00:00:00Z,Fujairah,VLSFO,615.5,REAL_UPLOADED_DATA
2024-01-24T00:00:00Z,Mumbai,VLSFO,646.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-25T00:00:00Z,Fujairah,VLSFO,621.0,REAL_UPLOADED_DATA
2024-01-25T00:00:00Z,Mumbai,VLSFO,655.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-26T00:00:00Z,Fujairah,VLSFO,633.0,REAL_UPLOADED_DATA
2024-01-26T00:00:00Z,Mumbai,VLSFO,673.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-29T00:00:00Z,Fujairah,VLSFO,644.0,REAL_UPLOADED_DATA
2024-01-29T00:00:00Z,Mumbai,VLSFO,671.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-30T00:00:00Z,Fujairah,VLSFO,637.5,REAL_UPLOADED_DATA
2024-01-30T00:00:00Z,Mumbai,VLSFO,672.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-01-31T00:00:00Z,Fujairah,VLSFO,637.0,REAL_UPLOADED_DATA
2024-01-31T00:00:00Z,Mumbai,VLSFO,678.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-01T00:00:00Z,Fujairah,VLSFO,620.0,REAL_UPLOADED_DATA
2024-02-01T00:00:00Z,Mumbai,VLSFO,641.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-02T00:00:00Z,Fujairah,VLSFO,619.5,REAL_UPLOADED_DATA
2024-02-02T00:00:00Z,Mumbai,VLSFO,652.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-05T00:00:00Z,Fujairah,VLSFO,612.0,REAL_UPLOADED_DATA
2024-02-05T00:00:00Z,Mumbai,VLSFO,647.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-06T00:00:00Z,Fujairah,VLSFO,612.0,REAL_UPLOADED_DATA
2024-02-06T00:00:00Z,Mumbai,VLSFO,634.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-07T00:00:00Z,Fujairah,VLSFO,611.0,REAL_UPLOADED_DATA
2024-02-07T00:00:00Z,Mumbai,VLSFO,642.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-08T00:00:00Z,Fujairah,VLSFO,617.0,REAL_UPLOADED_DATA
2024-02-08T00:00:00Z,Mumbai,VLSFO,640.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-09T00:00:00Z,Fujairah,VLSFO,625.0,REAL_UPLOADED_DATA
2024-02-09T00:00:00Z,Mumbai,VLSFO,650.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-12T00:00:00Z,Fujairah,VLSFO,631.0,REAL_UPLOADED_DATA
2024-02-12T00:00:00Z,Mumbai,VLSFO,654.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-13T00:00:00Z,Fujairah,VLSFO,627.0,REAL_UPLOADED_DATA
2024-02-13T00:00:00Z,Mumbai,VLSFO,658.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-14T00:00:00Z,Fujairah,VLSFO,628.5,REAL_UPLOADED_DATA
2024-02-14T00:00:00Z,Mumbai,VLSFO,659.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-15T00:00:00Z,Fujairah,VLSFO,619.5,REAL_UPLOADED_DATA
2024-02-15T00:00:00Z,Mumbai,VLSFO,655.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-16T00:00:00Z,Fujairah,VLSFO,634.0,REAL_UPLOADED_DATA
2024-02-16T00:00:00Z,Mumbai,VLSFO,662.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-19T00:00:00Z,Fujairah,VLSFO,632.0,REAL_UPLOADED_DATA
2024-02-19T00:00:00Z,Mumbai,VLSFO,658.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-20T00:00:00Z,Fujairah,VLSFO,633.0,REAL_UPLOADED_DATA
2024-02-20T00:00:00Z,Mumbai,VLSFO,665.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-21T00:00:00Z,Fujairah,VLSFO,624.5,REAL_UPLOADED_DATA
2024-02-21T00:00:00Z,Mumbai,VLSFO,655.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-22T00:00:00Z,Fujairah,VLSFO,633.5,REAL_UPLOADED_DATA
2024-02-22T00:00:00Z,Mumbai,VLSFO,653.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-23T00:00:00Z,Fujairah,VLSFO,631.0,REAL_UPLOADED_DATA
2024-02-23T00:00:00Z,Mumbai,VLSFO,661.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-26T00:00:00Z,Fujairah,VLSFO,625.5,REAL_UPLOADED_DATA
2024-02-26T00:00:00Z,Mumbai,VLSFO,646.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-27T00:00:00Z,Fujairah,VLSFO,624.5,REAL_UPLOADED_DATA
2024-02-27T00:00:00Z,Mumbai,VLSFO,650.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-28T00:00:00Z,Fujairah,VLSFO,631.0,REAL_UPLOADED_DATA
2024-02-28T00:00:00Z,Mumbai,VLSFO,660.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-02-29T00:00:00Z,Fujairah,VLSFO,632.0,REAL_UPLOADED_DATA
2024-02-29T00:00:00Z,Mumbai,VLSFO,664.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-01T00:00:00Z,Fujairah,VLSFO,635.5,REAL_UPLOADED_DATA
2024-03-01T00:00:00Z,Mumbai,VLSFO,661.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-04T00:00:00Z,Fujairah,VLSFO,651.0,REAL_UPLOADED_DATA
2024-03-04T00:00:00Z,Mumbai,VLSFO,666.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-05T00:00:00Z,Fujairah,VLSFO,644.5,REAL_UPLOADED_DATA
2024-03-05T00:00:00Z,Mumbai,VLSFO,659.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-06T00:00:00Z,Fujairah,VLSFO,638.5,REAL_UPLOADED_DATA
2024-03-06T00:00:00Z,Mumbai,VLSFO,665.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-07T00:00:00Z,Fujairah,VLSFO,639.0,REAL_UPLOADED_DATA
2024-03-07T00:00:00Z,Mumbai,VLSFO,659.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-08T00:00:00Z,Fujairah,VLSFO,640.0,REAL_UPLOADED_DATA
2024-03-08T00:00:00Z,Mumbai,VLSFO,668.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-11T00:00:00Z,Fujairah,VLSFO,637.0,REAL_UPLOADED_DATA
2024-03-11T00:00:00Z,Mumbai,VLSFO,659.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-12T00:00:00Z,Fujairah,VLSFO,639.0,REAL_UPLOADED_DATA
2024-03-12T00:00:00Z,Mumbai,VLSFO,657.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-13T00:00:00Z,Fujairah,VLSFO,638.0,REAL_UPLOADED_DATA
2024-03-13T00:00:00Z,Mumbai,VLSFO,664.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-14T00:00:00Z,Fujairah,VLSFO,649.0,REAL_UPLOADED_DATA
2024-03-14T00:00:00Z,Mumbai,VLSFO,666.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-15T00:00:00Z,Fujairah,VLSFO,647.0,REAL_UPLOADED_DATA
2024-03-15T00:00:00Z,Mumbai,VLSFO,656.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-18T00:00:00Z,Fujairah,VLSFO,649.5,REAL_UPLOADED_DATA
2024-03-18T00:00:00Z,Mumbai,VLSFO,685.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-19T00:00:00Z,Fujairah,VLSFO,651.5,REAL_UPLOADED_DATA
2024-03-19T00:00:00Z,Mumbai,VLSFO,661.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-20T00:00:00Z,Fujairah,VLSFO,650.0,REAL_UPLOADED_DATA
2024-03-20T00:00:00Z,Mumbai,VLSFO,675.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-21T00:00:00Z,Fujairah,VLSFO,650.5,REAL_UPLOADED_DATA
2024-03-21T00:00:00Z,Mumbai,VLSFO,676.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-22T00:00:00Z,Fujairah,VLSFO,643.0,REAL_UPLOADED_DATA
2024-03-22T00:00:00Z,Mumbai,VLSFO,665.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-25T00:00:00Z,Fujairah,VLSFO,643.0,REAL_UPLOADED_DATA
2024-03-25T00:00:00Z,Mumbai,VLSFO,656.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-26T00:00:00Z,Fujairah,VLSFO,645.0,REAL_UPLOADED_DATA
2024-03-26T00:00:00Z,Mumbai,VLSFO,674.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-27T00:00:00Z,Fujairah,VLSFO,644.5,REAL_UPLOADED_DATA
2024-03-27T00:00:00Z,Mumbai,VLSFO,656.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-28T00:00:00Z,Fujairah,VLSFO,646.0,REAL_UPLOADED_DATA
2024-03-28T00:00:00Z,Mumbai,VLSFO,657.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-03-29T00:00:00Z,Fujairah,VLSFO,640.0,REAL_UPLOADED_DATA
2024-03-29T00:00:00Z,Mumbai,VLSFO,662.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-01T00:00:00Z,Fujairah,VLSFO,645.0,REAL_UPLOADED_DATA
2024-04-01T00:00:00Z,Mumbai,VLSFO,673.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-02T00:00:00Z,Fujairah,VLSFO,649.5,REAL_UPLOADED_DATA
2024-04-02T00:00:00Z,Mumbai,VLSFO,673.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-03T00:00:00Z,Fujairah,VLSFO,652.0,REAL_UPLOADED_DATA
2024-04-03T00:00:00Z,Mumbai,VLSFO,680.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-04T00:00:00Z,Fujairah,VLSFO,651.5,REAL_UPLOADED_DATA
2024-04-04T00:00:00Z,Mumbai,VLSFO,670.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-05T00:00:00Z,Fujairah,VLSFO,651.5,REAL_UPLOADED_DATA
2024-04-05T00:00:00Z,Mumbai,VLSFO,673.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-08T00:00:00Z,Fujairah,VLSFO,649.0,REAL_UPLOADED_DATA
2024-04-08T00:00:00Z,Mumbai,VLSFO,664.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-09T00:00:00Z,Fujairah,VLSFO,650.5,REAL_UPLOADED_DATA
2024-04-09T00:00:00Z,Mumbai,VLSFO,671.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-10T00:00:00Z,Fujairah,VLSFO,651.5,REAL_UPLOADED_DATA
2024-04-10T00:00:00Z,Mumbai,VLSFO,679.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-11T00:00:00Z,Fujairah,VLSFO,649.0,REAL_UPLOADED_DATA
2024-04-11T00:00:00Z,Mumbai,VLSFO,669.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-12T00:00:00Z,Fujairah,VLSFO,649.0,REAL_UPLOADED_DATA
2024-04-12T00:00:00Z,Mumbai,VLSFO,672.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-15T00:00:00Z,Fujairah,VLSFO,647.5,REAL_UPLOADED_DATA
2024-04-15T00:00:00Z,Mumbai,VLSFO,666.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-16T00:00:00Z,Fujairah,VLSFO,658.0,REAL_UPLOADED_DATA
2024-04-16T00:00:00Z,Mumbai,VLSFO,679.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-17T00:00:00Z,Fujairah,VLSFO,653.5,REAL_UPLOADED_DATA
2024-04-17T00:00:00Z,Mumbai,VLSFO,676.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-18T00:00:00Z,Fujairah,VLSFO,649.5,REAL_UPLOADED_DATA
2024-04-18T00:00:00Z,Mumbai,VLSFO,669.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-19T00:00:00Z,Fujairah,VLSFO,649.5,REAL_UPLOADED_DATA
2024-04-19T00:00:00Z,Mumbai,VLSFO,673.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-22T00:00:00Z,Fujairah,VLSFO,647.5,REAL_UPLOADED_DATA
2024-04-22T00:00:00Z,Mumbai,VLSFO,668.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-23T00:00:00Z,Fujairah,VLSFO,650.5,REAL_UPLOADED_DATA
2024-04-23T00:00:00Z,Mumbai,VLSFO,682.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-24T00:00:00Z,Fujairah,VLSFO,651.5,REAL_UPLOADED_DATA
2024-04-24T00:00:00Z,Mumbai,VLSFO,671.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-25T00:00:00Z,Fujairah,VLSFO,649.5,REAL_UPLOADED_DATA
2024-04-25T00:00:00Z,Mumbai,VLSFO,670.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-26T00:00:00Z,Fujairah,VLSFO,649.0,REAL_UPLOADED_DATA
2024-04-26T00:00:00Z,Mumbai,VLSFO,664.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-29T00:00:00Z,Fujairah,VLSFO,648.5,REAL_UPLOADED_DATA
2024-04-29T00:00:00Z,Mumbai,VLSFO,670.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-04-30T00:00:00Z,Fujairah,VLSFO,642.5,REAL_UPLOADED_DATA
2024-04-30T00:00:00Z,Mumbai,VLSFO,669.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-01T00:00:00Z,Fujairah,VLSFO,643.0,REAL_UPLOADED_DATA
2024-05-01T00:00:00Z,Mumbai,VLSFO,661.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-02T00:00:00Z,Fujairah,VLSFO,624.5,REAL_UPLOADED_DATA
2024-05-02T00:00:00Z,Mumbai,VLSFO,649.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-03T00:00:00Z,Fujairah,VLSFO,628.5,REAL_UPLOADED_DATA
2024-05-03T00:00:00Z,Mumbai,VLSFO,655.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-06T00:00:00Z,Fujairah,VLSFO,622.0,REAL_UPLOADED_DATA
2024-05-06T00:00:00Z,Mumbai,VLSFO,645.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-07T00:00:00Z,Fujairah,VLSFO,626.5,REAL_UPLOADED_DATA
2024-05-07T00:00:00Z,Mumbai,VLSFO,647.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-08T00:00:00Z,Fujairah,VLSFO,621.0,REAL_UPLOADED_DATA
2024-05-08T00:00:00Z,Mumbai,VLSFO,648.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-09T00:00:00Z,Fujairah,VLSFO,632.0,REAL_UPLOADED_DATA
2024-05-09T00:00:00Z,Mumbai,VLSFO,658.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-10T00:00:00Z,Fujairah,VLSFO,632.5,REAL_UPLOADED_DATA
2024-05-10T00:00:00Z,Mumbai,VLSFO,658.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-13T00:00:00Z,Fujairah,VLSFO,627.0,REAL_UPLOADED_DATA
2024-05-13T00:00:00Z,Mumbai,VLSFO,656.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-14T00:00:00Z,Fujairah,VLSFO,629.0,REAL_UPLOADED_DATA
2024-05-14T00:00:00Z,Mumbai,VLSFO,657.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-15T00:00:00Z,Fujairah,VLSFO,628.0,REAL_UPLOADED_DATA
2024-05-15T00:00:00Z,Mumbai,VLSFO,646.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-16T00:00:00Z,Fujairah,VLSFO,628.5,REAL_UPLOADED_DATA
2024-05-16T00:00:00Z,Mumbai,VLSFO,645.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-17T00:00:00Z,Fujairah,VLSFO,629.0,REAL_UPLOADED_DATA
2024-05-17T00:00:00Z,Mumbai,VLSFO,651.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-20T00:00:00Z,Fujairah,VLSFO,628.0,REAL_UPLOADED_DATA
2024-05-20T00:00:00Z,Mumbai,VLSFO,648.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-21T00:00:00Z,Fujairah,VLSFO,618.0,REAL_UPLOADED_DATA
2024-05-21T00:00:00Z,Mumbai,VLSFO,629.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-22T00:00:00Z,Fujairah,VLSFO,615.5,REAL_UPLOADED_DATA
2024-05-22T00:00:00Z,Mumbai,VLSFO,645.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-23T00:00:00Z,Fujairah,VLSFO,603.0,REAL_UPLOADED_DATA
2024-05-23T00:00:00Z,Mumbai,VLSFO,625.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-24T00:00:00Z,Fujairah,VLSFO,601.0,REAL_UPLOADED_DATA
2024-05-24T00:00:00Z,Mumbai,VLSFO,627.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-27T00:00:00Z,Fujairah,VLSFO,599.5,REAL_UPLOADED_DATA
2024-05-27T00:00:00Z,Mumbai,VLSFO,614.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-28T00:00:00Z,Fujairah,VLSFO,604.5,REAL_UPLOADED_DATA
2024-05-28T00:00:00Z,Mumbai,VLSFO,634.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-29T00:00:00Z,Fujairah,VLSFO,609.0,REAL_UPLOADED_DATA
2024-05-29T00:00:00Z,Mumbai,VLSFO,630.7,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-30T00:00:00Z,Fujairah,VLSFO,607.0,REAL_UPLOADED_DATA
2024-05-30T00:00:00Z,Mumbai,VLSFO,629.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-05-31T00:00:00Z,Fujairah,VLSFO,597.5,REAL_UPLOADED_DATA
2024-05-31T00:00:00Z,Mumbai,VLSFO,611.6,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-03T00:00:00Z,Fujairah,VLSFO,596.0,REAL_UPLOADED_DATA
2024-06-03T00:00:00Z,Mumbai,VLSFO,617.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-04T00:00:00Z,Fujairah,VLSFO,586.0,REAL_UPLOADED_DATA
2024-06-04T00:00:00Z,Mumbai,VLSFO,606.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-05T00:00:00Z,Fujairah,VLSFO,574.5,REAL_UPLOADED_DATA
2024-06-05T00:00:00Z,Mumbai,VLSFO,596.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-06T00:00:00Z,Fujairah,VLSFO,583.0,REAL_UPLOADED_DATA
2024-06-06T00:00:00Z,Mumbai,VLSFO,609.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-07T00:00:00Z,Fujairah,VLSFO,586.0,REAL_UPLOADED_DATA
2024-06-07T00:00:00Z,Mumbai,VLSFO,607.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-10T00:00:00Z,Fujairah,VLSFO,583.5,REAL_UPLOADED_DATA
2024-06-10T00:00:00Z,Mumbai,VLSFO,610.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-11T00:00:00Z,Fujairah,VLSFO,593.5,REAL_UPLOADED_DATA
2024-06-11T00:00:00Z,Mumbai,VLSFO,614.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-12T00:00:00Z,Fujairah,VLSFO,598.0,REAL_UPLOADED_DATA
2024-06-12T00:00:00Z,Mumbai,VLSFO,614.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-13T00:00:00Z,Fujairah,VLSFO,599.5,REAL_UPLOADED_DATA
2024-06-13T00:00:00Z,Mumbai,VLSFO,621.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-14T00:00:00Z,Fujairah,VLSFO,600.0,REAL_UPLOADED_DATA
2024-06-14T00:00:00Z,Mumbai,VLSFO,625.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-17T00:00:00Z,Fujairah,VLSFO,601.5,REAL_UPLOADED_DATA
2024-06-17T00:00:00Z,Mumbai,VLSFO,630.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-18T00:00:00Z,Fujairah,VLSFO,606.5,REAL_UPLOADED_DATA
2024-06-18T00:00:00Z,Mumbai,VLSFO,635.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-19T00:00:00Z,Fujairah,VLSFO,610.5,REAL_UPLOADED_DATA
2024-06-19T00:00:00Z,Mumbai,VLSFO,623.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-20T00:00:00Z,Fujairah,VLSFO,610.0,REAL_UPLOADED_DATA
2024-06-20T00:00:00Z,Mumbai,VLSFO,635.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-21T00:00:00Z,Fujairah,VLSFO,611.5,REAL_UPLOADED_DATA
2024-06-21T00:00:00Z,Mumbai,VLSFO,644.3,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-24T00:00:00Z,Fujairah,VLSFO,614.0,REAL_UPLOADED_DATA
2024-06-24T00:00:00Z,Mumbai,VLSFO,638.1,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-25T00:00:00Z,Fujairah,VLSFO,623.5,REAL_UPLOADED_DATA
2024-06-25T00:00:00Z,Mumbai,VLSFO,646.0,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-26T00:00:00Z,Fujairah,VLSFO,623.5,REAL_UPLOADED_DATA
2024-06-26T00:00:00Z,Mumbai,VLSFO,646.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-27T00:00:00Z,Fujairah,VLSFO,626.0,REAL_UPLOADED_DATA
2024-06-27T00:00:00Z,Mumbai,VLSFO,646.5,SYNTHETIC_ESTIMATE_NOT_REAL
2024-06-28T00:00:00Z,Fujairah,VLSFO,632.5,REAL_UPLOADED_DATA
2024-06-28T00:00:00Z,Mumbai,VLSFO,660.2,SYNTHETIC_ESTIMATE_NOT_REAL
2024-07-01T00:00:00Z,Fujairah,VLSFO,631.5,REAL_UPLOADED_DATA
2024-07-01T00:00:00Z,Mumbai,VLSFO,652.4,SYNTHETIC_ESTIMATE_NOT_REAL
2024-07-02T00:00:00Z,Fujairah,VLSFO,639.5,REAL_UPLOADED_DATA
2024-07-02T00:00:00Z,Mumbai,VLSFO,673.9,SYNTHETIC_ESTIMATE_NOT_REAL
2024-07-03T00:00:00Z,Fujairah,VLSFO,639.5,REAL_UPLOADED_DATA
2024-07-03T00:00:00Z,Mumbai,VLSFO,664.8,SYNTHETIC_ESTIMATE_NOT_REAL
2024-07-04T00:00:00Z,Fujairah,VLSFO,639.0,REAL_UPLOADED_DATA
