timestamp,port,fuel_type,price
2023-12-06T00:00:00Z,Singapore,VLSFO,625.5
2023-12-07T00:00:00Z,Fujairah,MGO,887.5
2023-12-07T00:00:00Z,Fujairah,VLSFO,595.5
2023-12-07T00:00:00Z,Singapore,MGO,741
2023-12-07T00:00:00Z,Singapore,VLSFO,604
2023-12-08T00:00:00Z,Fujairah,MGO,895
2023-12-08T00:00:00Z,Fujairah,VLSFO,596
2023-12-08T00:00:00Z,Singapore,MGO,734
2023-12-08T00:00:00Z,Singapore,VLSFO,589
2023-12-11T00:00:00Z,Fujairah,MGO,910.5
2023-12-11T00:00:00Z,Fujairah,VLSFO,599.5
2023-12-11T00:00:00Z,Singapore,MGO,734.5
2023-12-11T00:00:00Z,Singapore,VLSFO,603
2023-12-12T00:00:00Z,Fujairah,MGO,910.5
2023-12-12T00:00:00Z,Fujairah,VLSFO,599.5
2023-12-12T00:00:00Z,Singapore,MGO,740.5
2023-12-12T00:00:00Z,Singapore,VLSFO,600
2023-12-13T00:00:00Z,Fujairah,MGO,903
2023-12-13T00:00:00Z,Fujairah,VLSFO,587
2023-12-13T00:00:00Z,Singapore,MGO,722.5
2023-12-13T00:00:00Z,Singapore,VLSFO,582.5
2023-12-14T00:00:00Z,Fujairah,MGO,900
2023-12-14T00:00:00Z,Fujairah,VLSFO,590.5
2023-12-14T00:00:00Z,Singapore,MGO,734.5
2023-12-14T00:00:00Z,Singapore,VLSFO,581.5
2023-12-15T00:00:00Z,Fujairah,MGO,910
2023-12-15T00:00:00Z,Fujairah,VLSFO,599.5
2023-12-15T00:00:00Z,Singapore,MGO,757
2023-12-15T00:00:00Z,Singapore,VLSFO,595.5
2023-12-18T00:00:00Z,Fujairah,MGO,916.5
2023-12-18T00:00:00Z,Fujairah,VLSFO,606
2023-12-18T00:00:00Z,Singapore,MGO,758.5
2023-12-18T00:00:00Z,Singapore,VLSFO,599
2023-12-19T00:00:00Z,Fujairah,MGO,909.5
2023-12-19T00:00:00Z,Fujairah,VLSFO,617
2023-12-19T00:00:00Z,Singapore,MGO,764
2023-12-19T00:00:00Z,Singapore,VLSFO,610
2023-12-20T00:00:00Z,Fujairah,MGO,923
2023-12-20T00:00:00Z,Fujairah,VLSFO,623.5
2023-12-20T00:00:00Z,Singapore,MGO,772
2023-12-20T00:00:00Z,Singapore,VLSFO,614
2023-12-21T00:00:00Z,Fujairah,MGO,915
2023-12-21T00:00:00Z,Fujairah,VLSFO,623.5
2023-12-21T00:00:00Z,Singapore,MGO,768
2023-12-21T00:00:00Z,Singapore,VLSFO,614
2023-12-22T00:00:00Z,Fujairah,MGO,913.5
2023-12-22T00:00:00Z,Fujairah,VLSFO,621.5
2023-12-22T00:00:00Z,Singapore,MGO,763.5
2023-12-22T00:00:00Z,Singapore,VLSFO,613.5
2023-12-25T00:00:00Z,Fujairah,MGO,913.5
2023-12-25T00:00:00Z,Fujairah,VLSFO,621.5
2023-12-25T00:00:00Z,Singapore,MGO,763.5
2023-12-25T00:00:00Z,Singapore,VLSFO,613.5
2023-12-26T00:00:00Z,Fujairah,MGO,909.5
2023-12-26T00:00:00Z,Fujairah,VLSFO,619.5
2023-12-26T00:00:00Z,Singapore,MGO,759.5
2023-12-26T00:00:00Z,Singapore,VLSFO,613.5
2023-12-27T00:00:00Z,Fujairah,MGO,909
2023-12-27T00:00:00Z,Fujairah,VLSFO,623
2023-12-27T00:00:00Z,Singapore,MGO,758
2023-12-27T00:00:00Z,Singapore,VLSFO,619.5
2023-12-28T00:00:00Z,Fujairah,MGO,902
2023-12-28T00:00:00Z,Fujairah,VLSFO,620
2023-12-28T00:00:00Z,Singapore,MGO,763.5
2023-12-28T00:00:00Z,Singapore,VLSFO,615
2023-12-29T00:00:00Z,Fujairah,MGO,893.5
2023-12-29T00:00:00Z,Fujairah,VLSFO,614.5
2023-12-29T00:00:00Z,Singapore,MGO,746.5
2023-12-29T00:00:00Z,Singapore,VLSFO,618.5
2024-01-01T00:00:00Z,Fujairah,MGO,893.5
2024-01-01T00:00:00Z,Fujairah,VLSFO,614.5
2024-01-01T00:00:00Z,Singapore,MGO,746.5
2024-01-01T00:00:00Z,Singapore,VLSFO,618.5
2024-01-02T00:00:00Z,Fujairah,MGO,891.5
2024-01-02T00:00:00Z,Fujairah,VLSFO,619.5
2024-01-02T00:00:00Z,Singapore,MGO,751.5
2024-01-02T00:00:00Z,Singapore,VLSFO,609
2024-01-03T00:00:00Z,Fujairah,MGO,885.5
2024-01-03T00:00:00Z,Fujairah,VLSFO,607.5
2024-01-03T00:00:00Z,Singapore,MGO,744.5
2024-01-03T00:00:00Z,Singapore,VLSFO,599.5
2024-01-04T00:00:00Z,Fujairah,MGO,892
2024-01-04T00:00:00Z,Fujairah,VLSFO,616
2024-01-04T00:00:00Z,Singapore,MGO,759
2024-01-04T00:00:00Z,Singapore,VLSFO,606
2024-01-05T00:00:00Z,Fujairah,MGO,899.5
2024-01-05T00:00:00Z,Fujairah,VLSFO,610.5
2024-01-05T00:00:00Z,Singapore,MGO,759
2024-01-05T00:00:00Z,Singapore,VLSFO,606.5
2024-01-08T00:00:00Z,Fujairah,MGO,899
2024-01-08T00:00:00Z,Fujairah,VLSFO,603
2024-01-08T00:00:00Z,Singapore,MGO,757.5
2024-01-08T00:00:00Z,Singapore,VLSFO,596.5
2024-01-09T00:00:00Z,Fujairah,MGO,894
2024-01-09T00:00:00Z,Fujairah,VLSFO,600.5
2024-01-09T00:00:00Z,Singapore,MGO,751.5
2024-01-09T00:00:00Z,Singapore,VLSFO,589
2024-01-10T00:00:00Z,Fujairah,MGO,895.5
2024-01-10T00:00:00Z,Fujairah,VLSFO,598
2024-01-10T00:00:00Z,Singapore,MGO,754
2024-01-10T00:00:00Z,Singapore,VLSFO,592.5
2024-01-11T00:00:00Z,Fujairah,MGO,898.5
2024-01-11T00:00:00Z,Fujairah,VLSFO,597.5
2024-01-11T00:00:00Z,Singapore,MGO,758
2024-01-11T00:00:00Z,Singapore,VLSFO,589
2024-01-12T00:00:00Z,Fujairah,MGO,901
2024-01-12T00:00:00Z,Fujairah,VLSFO,599.5
2024-01-12T00:00:00Z,Singapore,MGO,769.5
2024-01-12T00:00:00Z,Singapore,VLSFO,597
2024-01-15T00:00:00Z,Fujairah,MGO,906
2024-01-15T00:00:00Z,Fujairah,VLSFO,600
2024-01-15T00:00:00Z,Singapore,MGO,782
2024-01-15T00:00:00Z,Singapore,VLSFO,597
2024-01-16T00:00:00Z,Fujairah,MGO,899.5
2024-01-16T00:00:00Z,Fujairah,VLSFO,594.5
2024-01-16T00:00:00Z,Singapore,MGO,774.5
2024-01-16T00:00:00Z,Singapore,VLSFO,592.5
2024-01-17T00:00:00Z,Fujairah,MGO,897
2024-01-17T00:00:00Z,Fujairah,VLSFO,598
2024-01-17T00:00:00Z,Singapore,MGO,776.5
2024-01-17T00:00:00Z,Singapore,VLSFO,599.5
2024-01-18T00:00:00Z,Fujairah,MGO,889.5
2024-01-18T00:00:00Z,Fujairah,VLSFO,599.5
2024-01-18T00:00:00Z,Singapore,MGO,765
2024-01-18T00:00:00Z,Singapore,VLSFO,609
2024-01-19T00:00:00Z,Fujairah,MGO,901
2024-01-19T00:00:00Z,Fujairah,VLSFO,608
2024-01-19T00:00:00Z,Singapore,MGO,780.5
2024-01-19T00:00:00Z,Singapore,VLSFO,616.5
2024-01-22T00:00:00Z,Fujairah,MGO,897.5
2024-01-22T00:00:00Z,Fujairah,VLSFO,608.5
2024-01-22T00:00:00Z,Singapore,MGO,774
2024-01-22T00:00:00Z,Singapore,VLSFO,621
2024-01-23T00:00:00Z,Fujairah,MGO,894
2024-01-23T00:00:00Z,Fujairah,VLSFO,612.5
2024-01-23T00:00:00Z,Singapore,MGO,782.5
2024-01-23T00:00:00Z,Singapore,VLSFO,618.5
2024-01-24T00:00:00Z,Fujairah,MGO,894.5
2024-01-24T00:00:00Z,Fujairah,VLSFO,615.5
2024-01-24T00:00:00Z,Singapore,MGO,780
2024-01-24T00:00:00Z,Singapore,VLSFO,625.5
2024-01-25T00:00:00Z,Fujairah,MGO,894
2024-01-25T00:00:00Z,Fujairah,VLSFO,621
2024-01-25T00:00:00Z,Singapore,MGO,784.5
2024-01-25T00:00:00Z,Singapore,VLSFO,630.5
2024-01-26T00:00:00Z,Fujairah,MGO,902
2024-01-26T00:00:00Z,Fujairah,VLSFO,633
2024-01-26T00:00:00Z,Singapore,MGO,805
2024-01-26T00:00:00Z,Singapore,VLSFO,655
2024-01-29T00:00:00Z,Fujairah,MGO,912.5
2024-01-29T00:00:00Z,Fujairah,VLSFO,644
2024-01-29T00:00:00Z,Singapore,MGO,821.5
2024-01-29T00:00:00Z,Singapore,VLSFO,662.5
2024-01-30T00:00:00Z,Fujairah,MGO,919
2024-01-30T00:00:00Z,Fujairah,VLSFO,637.5
2024-01-30T00:00:00Z,Singapore,MGO,818.5
2024-01-30T00:00:00Z,Singapore,VLSFO,667.5
2024-01-31T00:00:00Z,Fujairah,MGO,919.5
2024-01-31T00:00:00Z,Fujairah,VLSFO,637
2024-01-31T00:00:00Z,Singapore,MGO,815.5
2024-01-31T00:00:00Z,Singapore,VLSFO,661.5
2024-02-01T00:00:00Z,Fujairah,MGO,907.5
2024-02-01T00:00:00Z,Fujairah,VLSFO,620
2024-02-01T00:00:00Z,Singapore,MGO,813
2024-02-01T00:00:00Z,Singapore,VLSFO,643
2024-02-02T00:00:00Z,Fujairah,MGO,902.5
2024-02-02T00:00:00Z,Fujairah,VLSFO,619.5
2024-02-02T00:00:00Z,Singapore,MGO,812.5
2024-02-02T00:00:00Z,Singapore,VLSFO,642
2024-02-05T00:00:00Z,Fujairah,MGO,884.5
2024-02-05T00:00:00Z,Fujairah,VLSFO,612
2024-02-05T00:00:00Z,Singapore,MGO,804.5
2024-02-05T00:00:00Z,Singapore,VLSFO,632.5
2024-02-06T00:00:00Z,Fujairah,MGO,885.5
2024-02-06T00:00:00Z,Fujairah,VLSFO,612
2024-02-06T00:00:00Z,Singapore,MGO,806.5
2024-02-06T00:00:00Z,Singapore,VLSFO,624.5
2024-02-07T00:00:00Z,Fujairah,MGO,888.5
2024-02-07T00:00:00Z,Fujairah,VLSFO,611
2024-02-07T00:00:00Z,Singapore,MGO,814
2024-02-07T00:00:00Z,Singapore,VLSFO,628
2024-02-08T00:00:00Z,Fujairah,MGO,884
2024-02-08T00:00:00Z,Fujairah,VLSFO,617
2024-02-08T00:00:00Z,Singapore,MGO,818.5
2024-02-08T00:00:00Z,Singapore,VLSFO,633.5
2024-02-09T00:00:00Z,Fujairah,MGO,885.5
2024-02-09T00:00:00Z,Fujairah,VLSFO,625
2024-02-09T00:00:00Z,Singapore,MGO,819
2024-02-09T00:00:00Z,Singapore,VLSFO,641
2024-02-12T00:00:00Z,Fujairah,MGO,887.5
2024-02-12T00:00:00Z,Fujairah,VLSFO,631
2024-02-12T00:00:00Z,Singapore,MGO,823.5
2024-02-12T00:00:00Z,Singapore,VLSFO,642
2024-02-13T00:00:00Z,Fujairah,MGO,888
2024-02-13T00:00:00Z,Fujairah,VLSFO,627
2024-02-13T00:00:00Z,Singapore,MGO,844
2024-02-13T00:00:00Z,Singapore,VLSFO,652
2024-02-14T00:00:00Z,Fujairah,MGO,882
2024-02-14T00:00:00Z,Fujairah,VLSFO,628.5
2024-02-14T00:00:00Z,Singapore,MGO,838.5
2024-02-14T00:00:00Z,Singapore,VLSFO,653
2024-02-15T00:00:00Z,Fujairah,MGO,888.5
2024-02-15T00:00:00Z,Fujairah,VLSFO,619.5
2024-02-15T00:00:00Z,Singapore,MGO,822.5
2024-02-15T00:00:00Z,Singapore,VLSFO,642
2024-02-16T00:00:00Z,Fujairah,MGO,891.5
2024-02-16T00:00:00Z,Fujairah,VLSFO,634
2024-02-16T00:00:00Z,Singapore,MGO,822
2024-02-16T00:00:00Z,Singapore,VLSFO,652.5
2024-02-19T00:00:00Z,Fujairah,MGO,890.5
2024-02-19T00:00:00Z,Fujairah,VLSFO,632
2024-02-19T00:00:00Z,Singapore,MGO,820
2024-02-19T00:00:00Z,Singapore,VLSFO,646
2024-02-20T00:00:00Z,Fujairah,MGO,890
2024-02-20T00:00:00Z,Fujairah,VLSFO,633
2024-02-20T00:00:00Z,Singapore,MGO,817
2024-02-20T00:00:00Z,Singapore,VLSFO,644
2024-02-21T00:00:00Z,Fujairah,MGO,886
2024-02-21T00:00:00Z,Fujairah,VLSFO,624.5
2024-02-21T00:00:00Z,Singapore,MGO,806
2024-02-21T00:00:00Z,Singapore,VLSFO,640.5
2024-02-22T00:00:00Z,Fujairah,MGO,891
2024-02-22T00:00:00Z,Fujairah,VLSFO,633.5
2024-02-22T00:00:00Z,Singapore,MGO,807
2024-02-22T00:00:00Z,Singapore,VLSFO,640.5
2024-02-23T00:00:00Z,Fujairah,MGO,887
2024-02-23T00:00:00Z,Fujairah,VLSFO,631
2024-02-23T00:00:00Z,Singapore,MGO,808.5
2024-02-23T00:00:00Z,Singapore,VLSFO,642.5
2024-02-26T00:00:00Z,Fujairah,MGO,884.5
2024-02-26T00:00:00Z,Fujairah,VLSFO,625.5
2024-02-26T00:00:00Z,Singapore,MGO,794
2024-02-26T00:00:00Z,Singapore,VLSFO,632
2024-02-27T00:00:00Z,Fujairah,MGO,875.5
2024-02-27T00:00:00Z,Fujairah,VLSFO,624.5
2024-02-27T00:00:00Z,Singapore,MGO,792.5
2024-02-27T00:00:00Z,Singapore,VLSFO,629.5
2024-02-28T00:00:00Z,Fujairah,MGO,885
2024-02-28T00:00:00Z,Fujairah,VLSFO,631
2024-02-28T00:00:00Z,Singapore,MGO,795.5
2024-02-28T00:00:00Z,Singapore,VLSFO,640.5
2024-02-29T00:00:00Z,Fujairah,MGO,887.5
2024-02-29T00:00:00Z,Fujairah,VLSFO,632
2024-02-29T00:00:00Z,Singapore,MGO,791.5
2024-02-29T00:00:00Z,Singapore,VLSFO,639.5
2024-03-01T00:00:00Z,Fujairah,MGO,888.5
2024-03-01T00:00:00Z,Fujairah,VLSFO,635.5
2024-03-01T00:00:00Z,Singapore,MGO,796
2024-03-01T00:00:00Z,Singapore,VLSFO,641
2024-03-04T00:00:00Z,Fujairah,MGO,899.5
2024-03-04T00:00:00Z,Fujairah,VLSFO,651
2024-03-04T00:00:00Z,Singapore,MGO,797.5
2024-03-04T00:00:00Z,Singapore,VLSFO,646
2024-03-05T00:00:00Z,Fujairah,MGO,895
2024-03-05T00:00:00Z,Fujairah,VLSFO,644.5
2024-03-05T00:00:00Z,Singapore,MGO,784
2024-03-05T00:00:00Z,Singapore,VLSFO,646.5
2024-03-06T00:00:00Z,Fujairah,MGO,892
2024-03-06T00:00:00Z,Fujairah,VLSFO,638.5
2024-03-06T00:00:00Z,Singapore,MGO,779.5
2024-03-06T00:00:00Z,Singapore,VLSFO,640
2024-03-07T00:00:00Z,Fujairah,MGO,885
2024-03-07T00:00:00Z,Fujairah,VLSFO,639
2024-03-07T00:00:00Z,Singapore,MGO,785.5
2024-03-07T00:00:00Z,Singapore,VLSFO,639.5
2024-03-08T00:00:00Z,Fujairah,MGO,887.5
2024-03-08T00:00:00Z,Fujairah,VLSFO,640
2024-03-08T00:00:00Z,Singapore,MGO,797
2024-03-08T00:00:00Z,Singapore,VLSFO,638
2024-03-11T00:00:00Z,Fujairah,MGO,889.5
2024-03-11T00:00:00Z,Fujairah,VLSFO,637
2024-03-11T00:00:00Z,Singapore,MGO,784.5
2024-03-11T00:00:00Z,Singapore,VLSFO,632.5
2024-03-12T00:00:00Z,Fujairah,MGO,893.5
2024-03-12T00:00:00Z,Fujairah,VLSFO,639
2024-03-12T00:00:00Z,Singapore,MGO,789.5
2024-03-12T00:00:00Z,Singapore,VLSFO,638.5
2024-03-13T00:00:00Z,Fujairah,MGO,893
2024-03-13T00:00:00Z,Fujairah,VLSFO,638
2024-03-13T00:00:00Z,Singapore,MGO,779.5
2024-03-13T00:00:00Z,Singapore,VLSFO,633
2024-03-14T00:00:00Z,Fujairah,MGO,913
2024-03-14T00:00:00Z,Fujairah,VLSFO,649
2024-03-14T00:00:00Z,Singapore,MGO,789.5
2024-03-14T00:00:00Z,Singapore,VLSFO,638.5
2024-03-15T00:00:00Z,Fujairah,MGO,905
2024-03-15T00:00:00Z,Fujairah,VLSFO,647
2024-03-15T00:00:00Z,Singapore,MGO,794
2024-03-15T00:00:00Z,Singapore,VLSFO,645
2024-03-18T00:00:00Z,Fujairah,MGO,898
2024-03-18T00:00:00Z,Fujairah,VLSFO,649.5
2024-03-18T00:00:00Z,Singapore,MGO,802
2024-03-18T00:00:00Z,Singapore,VLSFO,650.5
2024-03-19T00:00:00Z,Fujairah,MGO,899.5
2024-03-19T00:00:00Z,Fujairah,VLSFO,651.5
2024-03-19T00:00:00Z,Singapore,MGO,806.5
2024-03-19T00:00:00Z,Singapore,VLSFO,648
2024-03-20T00:00:00Z,Fujairah,MGO,900
2024-03-20T00:00:00Z,Fujairah,VLSFO,650
2024-03-20T00:00:00Z,Singapore,MGO,802
2024-03-20T00:00:00Z,Singapore,VLSFO,648.5
2024-03-21T00:00:00Z,Fujairah,MGO,898.5
2024-03-21T00:00:00Z,Fujairah,VLSFO,650.5
2024-03-21T00:00:00Z,Singapore,MGO,789
2024-03-21T00:00:00Z,Singapore,VLSFO,644
2024-03-22T00:00:00Z,Fujairah,MGO,889
2024-03-22T00:00:00Z,Fujairah,VLSFO,643
2024-03-22T00:00:00Z,Singapore,MGO,792
2024-03-22T00:00:00Z,Singapore,VLSFO,642
2024-03-25T00:00:00Z,Fujairah,MGO,888.5
2024-03-25T00:00:00Z,Fujairah,VLSFO,643
2024-03-25T00:00:00Z,Singapore,MGO,787
2024-03-25T00:00:00Z,Singapore,VLSFO,647
2024-03-26T00:00:00Z,Fujairah,MGO,897.5
2024-03-26T00:00:00Z,Fujairah,VLSFO,645
2024-03-26T00:00:00Z,Singapore,MGO,792.5
2024-03-26T00:00:00Z,Singapore,VLSFO,646
2024-03-27T00:00:00Z,Fujairah,MGO,895.5
2024-03-27T00:00:00Z,Fujairah,VLSFO,644.5
2024-03-27T00:00:00Z,Singapore,MGO,783
2024-03-27T00:00:00Z,Singapore,VLSFO,640.5
2024-03-28T00:00:00Z,Fujairah,MGO,893.5
2024-03-28T00:00:00Z,Fujairah,VLSFO,646
2024-03-28T00:00:00Z,Singapore,MGO,777
2024-03-28T00:00:00Z,Singapore,VLSFO,637.5
2024-03-29T00:00:00Z,Fujairah,MGO,901
2024-03-29T00:00:00Z,Fujairah,VLSFO,640
2024-03-29T00:00:00Z,Singapore,MGO,788
2024-03-29T00:00:00Z,Singapore,VLSFO,647.5
2024-04-01T00:00:00Z,Fujairah,MGO,906.5
2024-04-01T00:00:00Z,Fujairah,VLSFO,645
2024-04-01T00:00:00Z,Singapore,MGO,781.5
2024-04-01T00:00:00Z,Singapore,VLSFO,645.5
2024-04-02T00:00:00Z,Fujairah,MGO,899.5
2024-04-02T00:00:00Z,Fujairah,VLSFO,649.5
2024-04-02T00:00:00Z,Singapore,MGO,784.5
2024-04-02T00:00:00Z,Singapore,VLSFO,645
2024-04-03T00:00:00Z,Fujairah,MGO,904
2024-04-03T00:00:00Z,Fujairah,VLSFO,652
2024-04-03T00:00:00Z,Singapore,MGO,801
2024-04-03T00:00:00Z,Singapore,VLSFO,652.5
2024-04-04T00:00:00Z,Fujairah,MGO,906
2024-04-04T00:00:00Z,Fujairah,VLSFO,651.5
2024-04-04T00:00:00Z,Singapore,MGO,805.5
2024-04-04T00:00:00Z,Singapore,VLSFO,649.5
2024-04-05T00:00:00Z,Fujairah,MGO,901
2024-04-05T00:00:00Z,Fujairah,VLSFO,651.5
2024-04-05T00:00:00Z,Singapore,MGO,808.5
2024-04-05T00:00:00Z,Singapore,VLSFO,653
2024-04-08T00:00:00Z,Fujairah,MGO,904.5
2024-04-08T00:00:00Z,Fujairah,VLSFO,649
2024-04-08T00:00:00Z,Singapore,MGO,812.5
2024-04-08T00:00:00Z,Singapore,VLSFO,650.5
2024-04-09T00:00:00Z,Fujairah,MGO,901
2024-04-09T00:00:00Z,Fujairah,VLSFO,650.5
2024-04-09T00:00:00Z,Singapore,MGO,809
2024-04-09T00:00:00Z,Singapore,VLSFO,652.5
2024-04-10T00:00:00Z,Fujairah,MGO,900
2024-04-10T00:00:00Z,Fujairah,VLSFO,651.5
2024-04-10T00:00:00Z,Singapore,MGO,816.5
2024-04-10T00:00:00Z,Singapore,VLSFO,656
2024-04-11T00:00:00Z,Fujairah,MGO,895
2024-04-11T00:00:00Z,Fujairah,VLSFO,649
2024-04-11T00:00:00Z,Singapore,MGO,809
2024-04-11T00:00:00Z,Singapore,VLSFO,650.5
2024-04-12T00:00:00Z,Fujairah,MGO,899.5
2024-04-12T00:00:00Z,Fujairah,VLSFO,649
2024-04-12T00:00:00Z,Singapore,MGO,818
2024-04-12T00:00:00Z,Singapore,VLSFO,646
2024-04-15T00:00:00Z,Fujairah,MGO,900
2024-04-15T00:00:00Z,Fujairah,VLSFO,647.5
2024-04-15T00:00:00Z,Singapore,MGO,808
2024-04-15T00:00:00Z,Singapore,VLSFO,648
2024-04-16T00:00:00Z,Fujairah,MGO,902.5
2024-04-16T00:00:00Z,Fujairah,VLSFO,658
2024-04-16T00:00:00Z,Singapore,MGO,804
2024-04-16T00:00:00Z,Singapore,VLSFO,653.5
2024-04-17T00:00:00Z,Fujairah,MGO,900
2024-04-17T00:00:00Z,Fujairah,VLSFO,653.5
2024-04-17T00:00:00Z,Singapore,MGO,808.5
2024-04-17T00:00:00Z,Singapore,VLSFO,655.5
2024-04-18T00:00:00Z,Fujairah,MGO,888.5
2024-04-18T00:00:00Z,Fujairah,VLSFO,649.5
2024-04-18T00:00:00Z,Singapore,MGO,779
2024-04-18T00:00:00Z,Singapore,VLSFO,647
2024-04-19T00:00:00Z,Fujairah,MGO,889
2024-04-19T00:00:00Z,Fujairah,VLSFO,649.5
2024-04-19T00:00:00Z,Singapore,MGO,767.5
2024-04-19T00:00:00Z,Singapore,VLSFO,645
2024-04-22T00:00:00Z,Fujairah,MGO,883.5
2024-04-22T00:00:00Z,Fujairah,VLSFO,647.5
2024-04-22T00:00:00Z,Singapore,MGO,762
2024-04-22T00:00:00Z,Singapore,VLSFO,641
2024-04-23T00:00:00Z,Fujairah,MGO,897
2024-04-23T00:00:00Z,Fujairah,VLSFO,650.5
2024-04-23T00:00:00Z,Singapore,MGO,773.5
2024-04-23T00:00:00Z,Singapore,VLSFO,646.5
2024-04-24T00:00:00Z,Fujairah,MGO,895
2024-04-24T00:00:00Z,Fujairah,VLSFO,651.5
2024-04-24T00:00:00Z,Singapore,MGO,770
2024-04-24T00:00:00Z,Singapore,VLSFO,647.5
2024-04-25T00:00:00Z,Fujairah,MGO,898
2024-04-25T00:00:00Z,Fujairah,VLSFO,649.5
2024-04-25T00:00:00Z,Singapore,MGO,778.5
2024-04-25T00:00:00Z,Singapore,VLSFO,649.5
2024-04-26T00:00:00Z,Fujairah,MGO,904.5
2024-04-26T00:00:00Z,Fujairah,VLSFO,649
2024-04-26T00:00:00Z,Singapore,MGO,775
2024-04-26T00:00:00Z,Singapore,VLSFO,649
2024-04-29T00:00:00Z,Fujairah,MGO,900
2024-04-29T00:00:00Z,Fujairah,VLSFO,648.5
2024-04-29T00:00:00Z,Singapore,MGO,770
2024-04-29T00:00:00Z,Singapore,VLSFO,649
2024-04-30T00:00:00Z,Fujairah,MGO,895
2024-04-30T00:00:00Z,Fujairah,VLSFO,642.5
2024-04-30T00:00:00Z,Singapore,MGO,771.5
2024-04-30T00:00:00Z,Singapore,VLSFO,645.5
2024-05-01T00:00:00Z,Fujairah,MGO,891.5
2024-05-01T00:00:00Z,Fujairah,VLSFO,643
2024-05-01T00:00:00Z,Singapore,MGO,782
2024-05-01T00:00:00Z,Singapore,VLSFO,644.5
2024-05-02T00:00:00Z,Fujairah,MGO,867.5
2024-05-02T00:00:00Z,Fujairah,VLSFO,624.5
2024-05-02T00:00:00Z,Singapore,MGO,747
2024-05-02T00:00:00Z,Singapore,VLSFO,634
2024-05-03T00:00:00Z,Fujairah,MGO,878.5
2024-05-03T00:00:00Z,Fujairah,VLSFO,628.5
2024-05-03T00:00:00Z,Singapore,MGO,732
2024-05-03T00:00:00Z,Singapore,VLSFO,625
2024-05-06T00:00:00Z,Fujairah,MGO,881.5
2024-05-06T00:00:00Z,Fujairah,VLSFO,622
2024-05-06T00:00:00Z,Singapore,MGO,737
2024-05-06T00:00:00Z,Singapore,VLSFO,627
2024-05-07T00:00:00Z,Fujairah,MGO,886.5
2024-05-07T00:00:00Z,Fujairah,VLSFO,626.5
2024-05-07T00:00:00Z,Singapore,MGO,736.5
2024-05-07T00:00:00Z,Singapore,VLSFO,628
2024-05-08T00:00:00Z,Fujairah,MGO,871.5
2024-05-08T00:00:00Z,Fujairah,VLSFO,621
2024-05-08T00:00:00Z,Singapore,MGO,730.5
2024-05-08T00:00:00Z,Singapore,VLSFO,621
2024-05-09T00:00:00Z,Fujairah,MGO,882
2024-05-09T00:00:00Z,Fujairah,VLSFO,632
2024-05-09T00:00:00Z,Singapore,MGO,742
2024-05-09T00:00:00Z,Singapore,VLSFO,630
2024-05-10T00:00:00Z,Fujairah,MGO,887.5
2024-05-10T00:00:00Z,Fujairah,VLSFO,632.5
2024-05-10T00:00:00Z,Singapore,MGO,744
2024-05-10T00:00:00Z,Singapore,VLSFO,635.5
2024-05-13T00:00:00Z,Fujairah,MGO,878
2024-05-13T00:00:00Z,Fujairah,VLSFO,627
2024-05-13T00:00:00Z,Singapore,MGO,733.5
2024-05-13T00:00:00Z,Singapore,VLSFO,627.5
2024-05-14T00:00:00Z,Fujairah,MGO,883
2024-05-14T00:00:00Z,Fujairah,VLSFO,629
2024-05-14T00:00:00Z,Singapore,MGO,727
2024-05-14T00:00:00Z,Singapore,VLSFO,624.5
2024-05-15T00:00:00Z,Fujairah,MGO,881
2024-05-15T00:00:00Z,Fujairah,VLSFO,628
2024-05-15T00:00:00Z,Singapore,MGO,726.5
2024-05-15T00:00:00Z,Singapore,VLSFO,623.5
2024-05-16T00:00:00Z,Fujairah,MGO,874.5
2024-05-16T00:00:00Z,Fujairah,VLSFO,628.5
2024-05-16T00:00:00Z,Singapore,MGO,723.5
2024-05-16T00:00:00Z,Singapore,VLSFO,623.5
2024-05-17T00:00:00Z,Fujairah,MGO,877.5
2024-05-17T00:00:00Z,Fujairah,VLSFO,629
2024-05-17T00:00:00Z,Singapore,MGO,732
2024-05-17T00:00:00Z,Singapore,VLSFO,624.5
2024-05-20T00:00:00Z,Fujairah,MGO,882
2024-05-20T00:00:00Z,Fujairah,VLSFO,628
2024-05-20T00:00:00Z,Singapore,MGO,741
2024-05-20T00:00:00Z,Singapore,VLSFO,626
2024-05-21T00:00:00Z,Fujairah,MGO,872.5
2024-05-21T00:00:00Z,Fujairah,VLSFO,618
2024-05-21T00:00:00Z,Singapore,MGO,739
2024-05-21T00:00:00Z,Singapore,VLSFO,621.5
2024-05-22T00:00:00Z,Fujairah,MGO,868.5
2024-05-22T00:00:00Z,Fujairah,VLSFO,615.5
2024-05-22T00:00:00Z,Singapore,MGO,732.5
2024-05-22T00:00:00Z,Singapore,VLSFO,615
2024-05-23T00:00:00Z,Fujairah,MGO,859
2024-05-23T00:00:00Z,Fujairah,VLSFO,603
2024-05-23T00:00:00Z,Singapore,MGO,725
2024-05-23T00:00:00Z,Singapore,VLSFO,603.5
2024-05-24T00:00:00Z,Fujairah,MGO,856
2024-05-24T00:00:00Z,Fujairah,VLSFO,601
2024-05-24T00:00:00Z,Singapore,MGO,722.5
2024-05-24T00:00:00Z,Singapore,VLSFO,602
2024-05-27T00:00:00Z,Fujairah,MGO,857
